Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Talbot Carlow,https://www.talbotcarlow.ie/,+353(0)599153000,-6.964682,52.840291,Carlow,,Republic of Ireland,Hotel
Clayton Hotel Liffey Valley,http://www.claytonhotelliffeyvalley.com/,+353(0)16258000,-6.401417,53.355623,Dublin,,Republic of Ireland,Hotel
Mulranny Park Hotel,http://www.facebook.com/MulrannyParkHotel,+353(0)9836000,-9.782654,53.906009,Mayo,Mulranny,Republic of Ireland,Hotel
Maldron Hotel Limerick,http://www.maldronhotels.com/limerick,35361436100,-8.6190117,52.6475082,Limerick,,Ireland,Hotel
Maldron Hotel Portlaoise,https://www.maldronhotelportlaoise.com/,+353(0)578695900,-7.301374,53.014317,Laois,Portlaoise,Republic of Ireland,Hotel
Amber Springs Hotel & Health Spa,https://www.ambersprings.ie/,+353(0)539484000,-6.290339,52.668124,Wexford,Gorey,Republic of Ireland,Hotel
Cork International Hotel,https://www.corkinternationalairporthotel.com/,3.53E+11,-8.4866756,51.8521686,Cork,,Ireland,Hotel
Delphi Resort,https://twitter.com/DelphiEscape,+353(0)9542208,-9.747114,53.631529,Galway,Leenane,Republic of Ireland,Hotel
Hotel Woodstock,http://hotelwoodstock.ie,+353(0)656899800,-9.028287495,52.84096748,Clare,Ennis,Ireland,Hotel
Butler Arms Hotel,https://www.butlerarms.com/,3.54E+11,-10.17268,51.8279453,Kerry,Waterville,Ireland,Hotel
Bush Hotel,https://www.bushhotel.com/,+353(0)719671000,-8.093960883,53.94616725,Leitrim,Carrick On Shannon,Republic of Ireland,Hotel
Ashling Hotel Dublin,http://www.ashlinghotel.ie,+353(0)16772324,-6.290814062,53.34808302,Dublin,Dublin City,Republic of Ireland,Hotel
Abbey Hotel,http://www.abbeyhoteldonegal.com,+353(0)749721014,-8.110815528,54.65373426,Donegal,,Republic of Ireland,Hotel
Actons Hotel,http://www.actonshotelkinsale.com,+353(0)214779900,-8.520966977,51.70328425,Cork,Kinsale,Republic of Ireland,Hotel
Fitzpatrick Castle Dublin Hotel,https://twitter.com/FitzCastle,+353(0)12305400,-6.112967216,53.26960586,Dublin,Killiney,Republic of Ireland,Hotel
Ballygarry Estate Hotel and Spa,https://www.ballygarry.com/,3.54E+11,-9.660159399,52.26106373,Kerry,Tralee,Republic of Ireland,Hotel
Seven Oaks Hotel,http://www.sevenoakshotel.com,+353(0)599131308,-6.929373045,52.84103206,Carlow,Carlow Town,Republic of Ireland,Hotel
Ardilaun Hotel and Leisure Club,http://www.theardilaunhotel.ie,+353(0)91521433,-9.080810662,53.26753044,Galway,Galway City,Republic of Ireland,Hotel
Rathmullan House Hotel,http://www.rathmullanhouse.com,3.54E+11,-7.529297591,55.10076013,Donegal,Rathmullan,Republic of Ireland,Hotel
Clayton Hotel Silver Springs,http://www.claytonhotelsilversprings.com,+353(0)214507533,-8.42411438,51.90400116,Cork,Tivoli,Republic of Ireland,Hotel
Park Inn Shannon Airport,http://www.parkinn.ie/airporthotel-shannon,+353(0)61471122,-8.919466446,52.69079425,Clare,Shannon Airport,Republic of Ireland,Hotel
Killarney Plaza Hotel and Spa,http://www.killarneyplaza.com,+353(0)646621100,-9.508822709,52.05767219,Kerry,Killarney,Republic of Ireland,Hotel
Dingle Skellig Hotel,https://www.dingleskellig.com/,3.54E+11,-10.26935826,52.13407444,Kerry,Dingle,Republic of Ireland,Hotel
Fernhill House Hotel & Gardens,http://www.fernhillhousehotel.com,+353(0)238833258,-8.907164133,51.62646882,Cork,Clonakilty,Republic of Ireland,Hotel
Flannery's Hotel Galway,http://www.flanneryshotelgalway.com,+353(0)91755111,-9.014732645,53.27827282,Galway,Galway City,Republic of Ireland,Hotel
Aghadoe Heights Hotel & Spa,http://www.aghadoeheights.com,3.53E+12,-9.556280126,52.07731262,Kerry,Aghadoe,Republic of Ireland,Hotel
"Hotel Westport, Leisure Spa and Conference",https://www.hotelwestport.ie/,3539825122,-9.528141951,53.80104252,Mayo,Westport,Republic of Ireland,Hotel
Ballyroe Heights Hotel,http://www.ballyroe.com,+353(0)667126796,-9.753109515,52.29586972,Kerry,Tralee,Republic of Ireland,Hotel
Marlfield House Hotel,https://www.marlfieldhouse.com/,+353(0)539421124,-6.27521512,52.66874912,Wexford,Gorey,Republic of Ireland,Hotel
The K Club,https://www.kclub.ie/,+353(0)16017200,-6.6252899,53.306582,Kildare,Straffan,Ireland,Hotel
Killeen House Hotel,http://www.killeenhousehotel.com,+353(0)646631711,-9.571235528,52.07554942,Kerry,Aghadoe,Republic of Ireland,Hotel
The Killarney Park,https://www.killarneyparkhotel.ie/,+353(0)646635555,-9.504553152,52.05786631,Kerry,Killarney,Republic of Ireland,Hotel
Cahir House Hotel,https://www.facebook.com/cahir.house/,+353(0)527443000,-7.924338852,52.37423599,Tipperary,Cahir,Republic of Ireland,Hotel
Maldron Hotel Newlands Cross,http://www.maldronhotelnewlandscross.com/,+353(0)14640140,-6.392586,53.313599,Dublin,Clondalkin,Republic of Ireland,Hotel
Casey's of Baltimore Hotel,https://www.facebook.com/caseysofbaltimore,+353(0)2820197,-9.362506,51.484671,Cork,Baltimore,Republic of Ireland,Hotel
Maryborough Hotel & Spa,http://www.maryborough.com,+353(0)214365555,-8.420278,51.873794,Cork,Douglas,Republic of Ireland,Hotel
The Merrion,http://www.merrionhotel.com,+353(0)16030600,-6.252847,53.338538,Dublin,Dublin City,Republic of Ireland,Hotel
Clontarf Castle Hotel,http://www.clontarfcastle.ie,+353(0)18534310,-6.206986,53.364817,Dublin,Clontarf,Republic of Ireland,Hotel
Waterford Marina Hotel,http://www.waterfordmarinahotel.com,+353(0)51856600,-7.101714,52.258345,Waterford,Waterford City,Republic of Ireland,Hotel
Castle Grove Country House,https://www.facebook.com/pages/Castle-Grove-Country-House-Hotel/323403397322?ref=hl,+353(0)749151118,-7.648227,54.986987,Donegal,Letterkenny,Republic of Ireland,Hotel
Cork Airport Hotel,https://www.corkairporthotel.com/,3.53E+11,-8.4860544,51.8480024,Cork,,Ireland,Hotel
Clayton Hotel Limerick,https://www.claytonhotellimerick.com/,35361444100,-8.6375345,52.6604792,Limerick,,Ireland,Hotel
Kilford Arms Hotel,http://www.kilfordarms.ie/,+353(0)567761018,-7.247583,52.654272,Kilkenny,Kilkenny City,Republic of Ireland,Hotel
Clayton Hotel Sligo,http://www.claytonhotelsligo.com/,+353(0)719119000,-8.46118,54.28168,Sligo,Ballinode,Republic of Ireland,Hotel
Clayton Whites Hotel,https://www.claytonwhiteshotel.com,+353(0)539122311,-6.464048,52.340352,Wexford,,Republic of Ireland,Hotel
Montenotte Hotel,http://www.themontenottehotel.com,+353(0)214530050,-8.452177,51.904551,Cork,Cork City,Republic of Ireland,Hotel
The Rose Hotel,http://www.therosehotel.com,+353(0)667199100,-9.700683,52.263633,Kerry,Tralee,Republic of Ireland,Hotel
Lough Eske Castle,https://www.lougheskecastlehotel.com/,+353(0)749725100,-8.066015,54.688357,Donegal,Donegal Town,Republic of Ireland,Hotel
Cliff House Hotel,https://cliffhousehotel.ie/,3532487800,-7.7151578,51.9487668,Waterford,Ardmore,Ireland,Hotel
Kilcooly's Country House,http://www.golfballybunion.com/location.htm,+353(0)6827112,-9.67093216,52.51083782,Kerry,Ballybunion,Ireland,Hotel
The Beara Coast Hotel,http://www.bearacoast.com/,+353(0)2771446,-9.909433001,51.6487195,Cork,Castletownbere,Ireland,Hotel
Carrigaline Court Hotel and Leisure Centre,http://www.carrigcourt.com,3.53E+11,-8.391934,51.816256,Cork,Carrigaline,Ireland,Hotel
Renvyle House Hotel,https://www.facebook.com/RenvyleHouseHotel,+353(0)9546100,-10.001679,53.609004,Galway,Renvyle,Republic of Ireland,Hotel
Knockranny House Hotel & Spa,http://www.knockrannyhousehotel.ie,+353(0)9828600,-9.507916,53.802153,Mayo,Westport,Republic of Ireland,Hotel
Newpark Hotel,https://www.newparkhotelkilkenny.com,+353(0)567760500,-7.250554242,52.66435309,Kilkenny,Kilkenny City,Republic of Ireland,Hotel
Emmet Hotel,https://www.emmethotel.com/,+353(0)238833394,-8.891233,51.622151,Cork,Clonakilty,Republic of Ireland,Hotel
Ocean Lodge Hotel,,+353(0)9868605,-9.901777664,53.70536427,Mayo,Killadoon,Republic of Ireland,Hotel
The Waterfront Hotel,http://www.waterfrontbaltimore.ie,+353(0)2820600,-9.373260069,51.48300451,Cork,Baltimore,Ireland,Hotel
The Kingsley,http://www.thekingsley.ie/,+353(0)214800500,-8.508377675,51.89359947,Cork,,Ireland,Hotel
Creggan Court Hotel,https://www.creggancourt.com/,3.54E+11,-7.8939307,53.4103292,Westmeath,Athlone,Ireland,Hotel
The Prince of Wales Hotel,http://www.theprinceofwales.ie,3.54E+11,-7.938442,53.423941,Westmeath,Athlone,Republic of Ireland,Hotel
Athlone Springs Hotel,https://www.athlonespringshotel.com/,3.54E+11,-7.9970982,53.4215561,Westmeath,Athlone,Ireland,Hotel
Baileys Hotel Cashel,http://www.baileyshotelcashel.com,3536261937,-7.8899217,52.5159271,Tipperary,Cashel,Ireland,Hotel
Rathbaun Hotel,http://www.rathbaunhotel.com,+353(0)657074009,-9.28972042,53.02889463,Clare,Lisdoonvarna,Republic of Ireland,Hotel
Talbot Hotel Stillorgan,http://www.talbothotelstillorgan.com/,+353(0)12001800,-6.202805551,53.29502269,Dublin,Stillorgan,Republic of Ireland,Hotel
Hylands Burren Hotel,https://www.hylandsburren.com,3.54E+11,-9.149197933,53.11533993,Clare,Ballyvaughan,Republic of Ireland,Hotel
Fitzgeralds Woodlands House Hotel,http://www.woodlands-hotel.ie,35361605100,-8.765433567,52.56311274,Limerick,Adare,Republic of Ireland,Hotel
Hotel Doolin,https://www.facebook.com/hoteldoolin.ireland?ref=hl,+353(0)657074111,-9.377032,53.015966,Clare,Doolin,Republic of Ireland,Hotel
Menlo Park Hotel,http://www.menloparkhotel.com,+353(0)91761122,-9.046855,53.287896,Galway,Headford Road,Republic of Ireland,Hotel
McGrory's of Culdaff,https://www.facebook.com/mcgrorys.culdaff?fref=ts,+353(0)749379104,-7.165599,55.286232,Donegal,Culdaff,Republic of Ireland,Hotel
The Marina Hotel,https://www.facebook.com/leitrim.marina,+353(0)719623644,-8.066913954,53.98858939,Leitrim,,Republic of Ireland,Hotel
Park Hotel Kiltimagh,https://www.parkhotelmayo.com/,3.54E+11,-8.9932689,53.85746,Mayo,Kiltimagh,Ireland,Hotel
Seafield Hotel & Spa Resort,http://www.seafieldhotel.com,+353(0)539424000,-6.214066,52.675194,Wexford,Ballymoney,Republic of Ireland,Hotel
Faithlegg House Hotel,http://www.faithlegg.com,+353(0)51382000,-7.025256,52.2581,Waterford,Faithlegg,Republic of Ireland,Hotel
Druids Glen Hotel & Golf Resort,https://www.druidsglenresort.com/,35312870847,-6.078792,53.091626,Wicklow,,Republic of Ireland,Hotel
"Redcastle Oceanfront, Golf and Spa Hotel",http://www.facebook.com/RedcastleHotel,+353(0)749385555,-7.122709856,55.15855119,Donegal,Redcastle,Republic of Ireland,Hotel
Horse and Jockey Hotel,https://www.facebook.com/HorseAndJockeyHotel?ref=hl,35350444192,-7.7755764,52.6149475,Tipperary,Thurles,Ireland,Hotel
Muckross Park Hotel & Spa,http://www.muckrosspark.com,+353(0)646623400,-9.489138719,52.02461985,Kerry,Muckross,Republic of Ireland,Hotel
Clew Bay Hotel,https://www.clewbayhotel.com/,+353(0)9828088,-9.523345047,53.80062881,Mayo,Westport,Republic of Ireland,Hotel
The Royal Valentia,http://royalvalentia.ie/hotel/,+353(0)669476144,-10.28813614,51.92608564,Kerry,Knightstown,Ireland,Hotel
Belleek Castle,http://www.facebook.com/BelleekCastle,+353(0)9622400,-9.145038,54.133274,Mayo,,Republic of Ireland,Hotel
Tullamore Court Hotel,http://www.tullamorecourthotel.ie,3.54E+11,-7.4921014,53.2701277,Offaly,Tullamore,Ireland,Hotel
Brandon House Hotel and Solas Croi Spa,http://www.brandonhousehotel.ie,+353(0)51421703,-6.944126313,52.38691795,Wexford,New Ross,Republic of Ireland,Hotel
The g Hotel & Spa,http://www.theghotel.ie,+353(0)91865200,-9.032133,53.28203,Galway,Galway City,Republic of Ireland,Hotel
No 1 Pery Square Hotel & Spa,http://www.oneperysquare.com,+353(0)61402402,-8.63,52.658149,Limerick,Limerick City,Republic of Ireland,Hotel
Aran Islands Hotel,https://www.facebook.com/AranIslandsHotel,+353(0)9961104,-9.675611717,53.11780224,Galway,Aran Islands,Republic of Ireland,Hotel
Diamond Coast Hotel,https://www.facebook.com/DiamondCoastHotel?ref=hl,+353(0)9626000,-9.102975,54.204798,Sligo,Enniscrone,Republic of Ireland,Hotel
Holiday Inn Express Dublin Airport,http://www.hiexpressdublin-airport.ie,+353(0)18628866,-6.244088,53.404327,Dublin,Santry,Republic of Ireland,Hotel
Victoria Towers Hotel,https://www.victoriahotelgalway.com/,+353(0)91567433,-9.047776566,53.27305634,Galway,Eyre Square,Republic of Ireland,Hotel
Ormond Hotel,http://www.ormondhotel.ie,3536744404,-8.197875,52.861695,Tipperary,Nenagh,Republic of Ireland,Hotel
Treacy's Hotel Spa and Leisure Club Waterford,http://www.treacyshotelwaterford.com,+353(0)51877222,-7.118810256,52.26369766,Waterford,Waterford City,Republic of Ireland,Hotel
Newport House Hotel,http://www.newporthouse.ie,3539841222,-9.5466141,53.884676,Mayo,Newport,Ireland,Hotel
Harbour Hotel,http://www.harbour.ie,35391894800,-9.04744,53.270756,Galway,Galway City,Republic of Ireland,Hotel
Mount Falcon Estate,https://www.mountfalcon.com,3539674472,-9.1570336,54.0568905,Mayo,,Ireland,Hotel
The Ellison,https://www.theellisonhotel.ie/index.html,3.54E+11,-9.305471,53.853516,Mayo,Castlebar,Republic of Ireland,Hotel
Abbey Court Hotel,https://www.abbeycourt.ie/,3536741111,-8.190088,52.864706,Tipperary,Nenagh,Republic of Ireland,Hotel
Castle Arch Hotel,https://www.castlearchhotel.com/,+353(0)469431516,-6.79492384,53.55097763,Meath,Trim,Republic of Ireland,Hotel
Glenside Hotel,http://www.glensidehotel.ie,+353(0)419829999,-6.300236,53.688201,Meath,Drogheda,Republic of Ireland,Hotel
The Station House Hotel,http://www.stationhousehotel.ie,+353(0)469025239,-6.667088758,53.56400934,Meath,Kilmessan,Republic of Ireland,Hotel
Newgrange Hotel,https://www.newgrangehotel.ie/,+353(0)469074100,-6.682933,53.651889,Meath,Navan,Republic of Ireland,Hotel
The Ashbourne Court Hotel,http://www.ashbournecourthotel.ie,+353(0)18359300,-6.396965,53.510075,Meath,Ashbourne,Republic of Ireland,Hotel
"Knightsbrook Hotel, Spa and Golf Resort",https://www.knightsbrook.com/,+353(0)469482100,-6.7644,53.548435,Meath,Trim,Republic of Ireland,Hotel
CityNorth Hotel,http://www.citynorthhotel.com,+353(0)16906666,-6.257666,53.639253,Meath,,Republic of Ireland,Hotel
Pillo Hotel Ashbourne,http://www.pillohotelashbourne.com,+353(0)18350800,-6.414076,53.52601,Meath,Ashbourne,Republic of Ireland,Hotel
Ashbourne House Hotel,http://www.ashbournehousehotel.com,+353(0)18358400,-6.396754,53.510912,Meath,Ashbourne,Republic of Ireland,Hotel
Eyre Square Hotel,http://www.eyresquarehotel.com,+353(0)91569633,-9.047347178,53.2743157,Galway,Galway City,Republic of Ireland,Hotel
Lakeside Hotel,https://www.lakesidehotel.ie/,+353(0)61376122,-8.444054813,52.81057052,Clare,Ballina,Republic of Ireland,Hotel
The Johnstown Estate,http://www.thejohnstownestate.com,3.53E+11,-6.8367748,53.4050598,Meath,Johnstown,Ireland,Hotel
Great Southern Killarney,http://www.greatsouthernkillarney.com,+353(0)646638000,-9.50362265,52.05891433,Kerry,Killarney,Republic of Ireland,Hotel
Nesbitt Arms Boutique Hotel,https://www.nesbittarms.com/,3.54E+11,-8.4135746,54.762176,Donegal,Ardara,Ireland,Hotel
Villa Rose Hotel,https://www.facebook.com/thevillarosehotel,+353(0)749132266,-7.781476,54.799599,Donegal,Ballybofey,Republic of Ireland,Hotel
Raheen Woods Hotel,http://www.facebook.com/raheenwoodshotel,+353(0)91875888,-8.761729,53.300659,Galway,Raheen,Republic of Ireland,Hotel
Corralea Court,http://www.corraleacourt.com,+353(0)9324188,-8.850987,53.514564,Galway,Tuam,Republic of Ireland,Hotel
Ard RA House Hotel,https://www.facebook.com/ArdRiHouseTuam,+353(0)9340100,-8.851606,53.526992,Galway,Tuam,Republic of Ireland,Hotel
Lough Rea Hotel & Spa,http://www.loughreahotelandspa.com/,+353(0)91880088,-8.586477,53.2028,Galway,Loughrea,Republic of Ireland,Hotel
Dooly's Hotel,http://www.doolyshotel.com,3.54E+11,-7.9105703,53.0961054,Offaly,Birr,Ireland,Hotel
Imperial Hotel with Escape Salon and Spa,https://www.imperialhotelcork.com/,+353(0)214274040,-8.470057936,51.89712393,Cork,Cork City,Republic of Ireland,Hotel
Garryvoe Hotel,http://www.garryvoehotel.com,+353(0)214646718,-8.004380938,51.85921787,Cork,Garryvoe,Republic of Ireland,Hotel
The Inn At Dromoland,https://www.facebook.com/TheInnatDromoland,+353(0)61368161,-8.915453269,52.78903832,Clare,Dromoland,Republic of Ireland,Hotel
Midleton Park Hotel and Spa,https://www.facebook.com/MidletonParkHotel,+353(0)214635100,-8.178949854,51.91480407,Cork,Midleton,Republic of Ireland,Hotel
Dingle Benners Hotel,http://www.dinglebenners.com,+353(0)669151638,-10.26825046,52.14139586,Kerry,Dingle,Republic of Ireland,Hotel
Eviston House Hotel,http://www.evistonhouse.com,+353(0)646631640,-9.510662093,52.05891913,Kerry,Killarney,Republic of Ireland,Hotel
Sheen Falls Lodge,http://www.sheenfallslodge.ie,+353(0)646641600,-9.564134377,51.87332007,Kerry,Kenmare,Republic of Ireland,Hotel
Mespil Hotel,http://www.mespil.com,+353(0)14884600,-6.246573483,53.33329991,Dublin,Dublin,Republic of Ireland,Hotel
Uppercross House Hotel,http://www.uppercrosshousehotel.com,+353(0)14975486,-6.265201,53.320834,Dublin,Rathmines,Republic of Ireland,Hotel
Red Cow Moran Hotel,https://www.facebook.com/redcowmoranhotel/,+353(0)14593650,-6.363908,53.318877,Dublin,,Republic of Ireland,Hotel
Arlington Hotel O'Connell Bridge,http://www.arlington.ie,+353(0)18049100,-6.260918,53.347243,Dublin,Dublin City,Republic of Ireland,Hotel
Kilkenny River Court Hotel,https://www.rivercourthotel.com,+353(0)567723388,-7.249255,52.65154,Kilkenny,Kilkenny City,Republic of Ireland,Hotel
Achill Cliff House,http://www.achillcliff.com,+353(0)9843400,-10.081224,53.976104,Mayo,,Republic of Ireland,Hotel
Maritime Hotel,http://www.facebook.com/themaritime,+353(0)2754700,-9.457125,51.680043,Cork,Bantry,Republic of Ireland,Hotel
Castlemartyr Resort,http://www.castlemartyrresort.ie,+353(0)214219000,-8.062864,51.911264,Cork,Castlemartyr,Republic of Ireland,Hotel
Kilronan Castle Estate & Spa,https://www.kilronancastle.ie/,3.54E+11,-8.1812497,54.0632659,Roscommon,,Ireland,Hotel
Shirley Arms Hotel,http://www.shirleyarmshotel.ie/,+353(0)429673100,-6.719954,53.977949,Monaghan,Carrickmacross,Republic of Ireland,Hotel
Parknasilla Hotel,http://www.parknasillaresort.com,+353(0)646675600,-9.874795,51.815675,Kerry,Parknasilla,Republic of Ireland,Hotel
Abbeyglen Castle Hotel,https://twitter.com/abbeyglencastle,+353(0)9521201,-10.03141418,53.48837844,Galway,Clifden,Republic of Ireland,Hotel
Clanree Hotel,https://www.facebook.com/clanreehotel,+353(0)749124369,-7.697553381,54.94371626,Donegal,Letterkenny,Republic of Ireland,Hotel
Whitford House Hotel Health & Leisure Club,http://www.whitford.ie,+353(0)539143444,-6.501243338,52.32357578,Wexford,,Republic of Ireland,Hotel
Station House Hotel Letterkenny,http://www.twitter.com/stationhouselk,+353(0)749123100,-7.740214,54.945682,Donegal,Letterkenny,Republic of Ireland,Hotel
Lough Rynn Castle,https://www.loughrynn.ie/,3.54E+11,-7.8473401,53.893856,Leitrim,Mohill,Ireland,Hotel
Four Seasons Hotel (Monaghan),http://www.4seasonshotel.ie,+353(0)4781888,-6.960715168,54.25869482,Monaghan,Coolshannagh,Republic of Ireland,Hotel
Glasson Lakehouse,https://glassonlakehouse.ie/,+353(0)906485120,-7.900718,53.475674,Westmeath,Glasson,Republic of Ireland,Hotel
Headfort Arms Hotel,http://www.headfortarms.ie,+353(0)469240063,-6.874115118,53.72680348,Meath,Kells,Republic of Ireland,Hotel
"Bloomfield House Hotel, Leisure Club & Spa",https://www.bloomfieldhousehotel.ie/,3.53E+11,-7.3623293,53.4886674,Westmeath,Mullingar,Ireland,Hotel
Westcourt Hotel,http://www.westcourt.ie,+353(0)419830965,-6.353717758,53.71498045,Louth,Drogheda,Republic of Ireland,Hotel
Ballymascanlon Hotel,http://www.ballymascanlon.com,+353(0)429358200,-6.352246822,54.03161566,Louth,Dundalk,Republic of Ireland,Hotel
Boyne Valley Hotel and Country Club,https://www.boynevalleyhotel.ie,+353(0)419837737,-6.322997761,53.70576064,Louth,Drogheda,Republic of Ireland,Hotel
Hotel Imperial,http://www.thehotelimperial.ie,+353(0)429332241,-6.401705901,54.00301504,Louth,Dundalk,Republic of Ireland,Hotel
Carrickdale Hotel,http://www.carrickdale.com,+353(0)429380900,-6.360375799,54.10038264,Louth,Dundalk,Republic of Ireland,Hotel
The d Hotel,http://www.thedhotel.com,+353(0)419877700,-6.345066,53.713999,Louth,Drogheda,Republic of Ireland,Hotel
Crowne Plaza Dundalk,http://www.cpdundalk.ie,+353(0)429394900,-6.38878,53.98052,Louth,Dundalk,Republic of Ireland,Hotel
Granvue House Hotel,http://granvue.ie/,+353(0)429375109,-6.257643,54.088926,Louth,Omeath,Republic of Ireland,Hotel
Woodenbridge Hotel,http://www.woodenbridgehotel.com,+353(0)40235146,-6.234996231,52.83220187,Wicklow,Woodenbridge,Republic of Ireland,Hotel
The Martello Hotel,https://www.facebook.com/themartellobray?fref=ts,+353(0)12868000,-6.096550719,53.19997483,Wicklow,Bray,Republic of Ireland,Hotel
Hamlet Court,http://www.thehamlet.ie,+353(0)469541200,-6.855345,53.401754,Meath,Enfield,Republic of Ireland,Hotel
Wild Atlantic Lodge,http://thewildatlanticlodge.com,+353(0)657077003,-9.148145227,53.11578766,Clare,Ballyvaughan,Ireland,Hotel
Waterfront Hotel,http://www.waterfronthoteldungloe.ie,+353(0)749522444,-8.367024063,54.95197336,Donegal,Dungloe,Ireland,Hotel
Seaview House Hotel,http://www.seaviewhousehotel.com,+353(0)2750073,-9.43646672,51.72220008,Cork,Ballylickey,Republic of Ireland,Hotel
Hotel Kilmore,https://www.hotelkilmore.ie/,3.53E+11,-7.3223043,53.9865713,Cavan,,Ireland,Hotel
Keenan's of Tarmonbarry,http://www.keenans.ie,+353(0)433326052,-7.918084,53.74204,Roscommon,Tarmonbarry,Ireland,Hotel
Clayton Hotel Galway ,http://www.claytonhotelgalway.ie/,+353(0)91721900,-8.988789,53.291675,Galway,Ballybrit,Republic of Ireland,Hotel
Great National South Court Hotel,http://www.southcourthotel.com,35361487487,-8.663726,52.62786,Limerick,Raheen,Republic of Ireland,Hotel
Frontier Hotel,http://www.frontierhotel.ie,+353(0)749368667,-7.378398,55.040162,Donegal,Bridgend,Republic of Ireland,Hotel
The Killarney Royal Hotel,http://www.killarneyroyal.ie,+353(0)646631853,-9.505463254,52.05995469,Kerry,Killarney,Republic of Ireland,Hotel
Sneem Hotel,http://www.sneemhotel.com,+353(0)646675100,-9.899262,51.833769,Kerry,Sneem,Republic of Ireland,Hotel
Glenview Hotel,https://www.facebook.com/glenviewhotel,35312873399,-6.127077771,53.14226099,Wicklow,,Republic of Ireland,Hotel
Park Hotel Kenmare,http://www.parkkenmare.com,+353(0)646641200,-9.581165861,51.87831348,Kerry,Kenmare,Republic of Ireland,Hotel
Rosleague Manor Hotel,http://www.rosleague.com,+353(0)9541101,-9.973038065,53.54695794,Galway,Letterfrack,Republic of Ireland,Hotel
Harvey's Point,http://www.harveyspoint.com,+353(0)749722208,-8.052721192,54.6961546,Donegal,Donegal Town,Republic of Ireland,Hotel
Louis Fitzgerald Hotel,http://www.louisfitzgeraldhotel.com/,+353(0)14033300,-6.384259,53.315561,Dublin,Dublin,Republic of Ireland,Hotel
Ballyfin Demesne,http://www.ballyfin.com,+353(0)578755866,-7.423392559,53.05183638,Laois,,Ireland,Hotel
Maldron Hotel South Mall Cork City,http://maldronhotelsouthmall.com/,+353(0)212037000,-8.467608642,51.89771585,Cork,Cork City,Republic of Ireland,Hotel
Springfield Hotel,http://www.springfieldhotel.ie,+353(0)14581100,-6.479902196,53.36027218,Kildare,Leixlip,Republic of Ireland,Hotel
The Shoreline Hotel,http://www.shorelinehotel.ie,+353(0)18436153,-6.115258942,53.47860412,Dublin,Donabate,Republic of Ireland,Hotel
Queens Hotel,http://www.queenshotelennis.com,+353(0)656828963,-8.981618685,52.84541384,Clare,Ennis,Republic of Ireland,Hotel
Benners Hotel Tralee,http://www.bennershoteltralee.ie,+353(0)667129486,-9.702506131,52.26889829,Kerry,Tralee,Republic of Ireland,Hotel
Scholars Townhouse Hotel,http://www.scholarshotel.com,+353(0)419835410,-6.348663,53.717985,Louth,Drogheda,Republic of Ireland,Hotel
Woodfield House Hotel,http://www.woodfield.ie/,+353(0)61453022,-8.650571475,52.66780673,Limerick,Limerick City,Republic of Ireland,Hotel
Villa Maria Hotel,https://thevillawaterville.com/,+353(0)669474248,-10.17162855,51.82473149,Kerry,Waterville,Republic of Ireland,Hotel
An Doilin Hotel,,+353(0)91595169,-9.604739,53.261397,Galway,Carraroe,Republic of Ireland,Hotel
Cork's Vienna Woods Hotel,https://www.facebook.com/vienna.woods,+353(0)214556800,-8.361969,51.907902,Cork,Glanmire,Republic of Ireland,Hotel
AstAn Gob A'Choire,http://www.achillsoundhotel.com,+353(0)9845245,-9.925105,53.930586,Mayo,,Republic of Ireland,Hotel
Bel-Air Hotel,http://www.belairhotelequestrian.com,+353(0)40440109,-6.122612841,53.00199633,Wicklow,Ashford,Republic of Ireland,Hotel
Imperial Hotel (Lisdoonvarna),http://www.imperialhotel.ie/,+353(0)657074042,-9.289723,53.028336,Clare,Lisdoonvarna,Republic of Ireland,Hotel
Commodore Hotel,http://www.commodorehotel.ie,+353(0)214811277,-8.296331691,51.84974956,Cork,Cobh,Republic of Ireland,Hotel
Courtmacsherry Hotel,http://www.courtmacsherryhotel.ie,+353(0)238846198,-8.699673661,51.63330887,Cork,Courtmacsherry,Republic of Ireland,Hotel
Towers Hotel,http://www.towershotel.com,+353(0)669768212,-9.940233,52.056068,Kerry,Glenbeigh,Republic of Ireland,Hotel
Bailie Hotel,https://www.facebook.com/bailiehotelcavan,+353(0)429665334,-6.969569449,53.91608037,Cavan,Bailieborough,Republic of Ireland,Hotel
Wards Hotel,,+353(0)91581508,-9.067949449,53.26703337,Galway,Lower Salthill,Republic of Ireland,Hotel
The Westin Dublin,http://www.thewestindublin.com/,35316451000,-6.258875,53.345644,Dublin,Dublin City,Republic of Ireland,Hotel
Abbey Hotel,http://www.abbeyhotelballyvourney.com,+353(0)2645324,-9.157983,51.939449,Cork,Ballyvourney,Republic of Ireland,Hotel
Gold Coast Golf Hotel,http://www.goldcoastgolfresort.com,+353(0)5845050,-7.570264,52.085292,Waterford,Dungarvan,Republic of Ireland,Hotel
Torc Hotel,https://www.facebook.com/TorcHotel/,+353(0)646634168,-9.448667,52.052287,Kerry,Killarney,Republic of Ireland,Hotel
Royal Spa Hotel,http://www.royalspahotel.com,+353(0)657074288,-9.290088,53.028613,Clare,Lisdoonvarna,Republic of Ireland,Hotel
