Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Maryborough Hotel & Spa,http://www.maryborough.com,+353(0)214365555,-8.420278,51.873794,Cork,Douglas,Republic of Ireland,Hotel
The Merrion,http://www.merrionhotel.com,+353(0)16030600,-6.252847,53.338538,Dublin,Dublin City,Republic of Ireland,Hotel
Clontarf Castle Hotel,http://www.clontarfcastle.ie,+353(0)18534310,-6.206986,53.364817,Dublin,Clontarf,Republic of Ireland,Hotel
Waterford Marina Hotel,http://www.waterfordmarinahotel.com,+353(0)51856600,-7.101714,52.258345,Waterford,Waterford City,Republic of Ireland,Hotel
Castle Grove Country House,https://www.facebook.com/pages/Castle-Grove-Country-House-Hotel/323403397322?ref=hl,+353(0)749151118,-7.648227,54.986987,Donegal,Letterkenny,Republic of Ireland,Hotel
Cork Airport Hotel,https://www.corkairporthotel.com/,353214947500,-8.4860544,51.8480024,Cork,,Ireland,Hotel
Clayton Hotel Limerick,https://www.claytonhotellimerick.com/,35361444100,-8.63753449999999,52.6604792,Limerick,,Ireland,Hotel
Kilford Arms Hotel,http://www.kilfordarms.ie/,+353(0)567761018,-7.247583,52.654272,Kilkenny,Kilkenny City,Republic of Ireland,Hotel
Clayton Hotel Sligo,http://www.claytonhotelsligo.com/,+353(0)719119000,-8.46118,54.28168,Sligo,Ballinode,Republic of Ireland,Hotel
Clayton Whites Hotel,https://www.claytonwhiteshotel.com,+353(0)539122311,-6.464048,52.340352,Wexford,,Republic of Ireland,Hotel
Montenotte Hotel,http://www.themontenottehotel.com,+353(0)214530050,-8.452177,51.904551,Cork,Cork City,Republic of Ireland,Hotel
The Rose Hotel,http://www.therosehotel.com,+353(0)667199100,-9.700683,52.263633,Kerry,Tralee,Republic of Ireland,Hotel
Lough Eske Castle,https://www.lougheskecastlehotel.com/,+353(0)749725100,-8.066015,54.688357,Donegal,Donegal Town,Republic of Ireland,Hotel
Cliff House Hotel,https://cliffhousehotel.ie/,3532487800,-7.7151578,51.9487667999999,Waterford,Ardmore,Ireland,Hotel
Kilcooly's Country House,http://www.golfballybunion.com/location.htm,+353(0)6827112,-9.6709321603314,52.5108378201478,Kerry,Ballybunion,Ireland,Hotel
The Beara Coast Hotel,http://www.bearacoast.com/,+353(0)2771446,-9.90943300108449,51.6487194990055,Cork,Castletownbere,Ireland,Hotel
Blackstairs Ecotrails,https://www.blackstairsecotrails.ie/shepherds-huts/,353599773184,-6.85510580000004,52.6132836427703,Carlow,Borris,Ireland,Self Catering Accommodation
Breac House,http://breac.house,+353(0)870958844,-7.9822222,55.2244444,Donegal,Dunfanaghy,Ireland,"B&B,Welcome Standard"
"The Rusty Mackerel Bar, Restaurant & Accommodation",https://facebook.com/therusty.teelin/,+353(0)749739101,-8.64273742839986,54.6370512671951,Donegal,Teelin,Ireland,"B&B,Welcome Standard"
The Botanical B&B,https://twogreenshoots.com/escapes/,+353(0)897081099,-9.56842822661565,51.7774030365195,Cork,Glengarriff,Republic of Ireland,"B&B,Welcome Standard,Camping,Glamping"
Carrigaline Court Hotel and Leisure Centre,http://www.carrigcourt.com,353214852100,-8.391934,51.816256,Cork,Carrigaline,Ireland,Hotel
Renvyle House Hotel,https://www.facebook.com/RenvyleHouseHotel,+353(0)9546100,-10.001679,53.609004,Galway,Renvyle,Republic of Ireland,Hotel
Knockranny House Hotel & Spa,http://www.knockrannyhousehotel.ie,+353(0)9828600,-9.507916,53.802153,Mayo,Westport,Republic of Ireland,Hotel
The Arches (Cavan),https://archesfarmhouse.com/,353494335460,-7.546363,53.946973,Cavan,Arvagh,Republic of Ireland,B&B
Hawthorn Lodge,https://hawthornlodgebelturbet.com/,353499522371,-7.4721579,54.0627318,Cavan,Milltown,Ireland,B&B
Dromcloc House,http://www.dromclochouse.com,+353(0)2750030,-9.499943,51.668247,Cork,Bantry,Republic of Ireland,B&B
Danabel,http://www.danabel.com/,+353(0)214774087,-8.519868,51.707198,Cork,Kinsale,Republic of Ireland,B&B
Mount Royd Country Home,http://www.mountroyd.com,353749140163,-7.425044,54.950896,Donegal,Carrigans,Republic of Ireland,B&B
Radharc an Oileain,http://www.dungloebedandbreakfast.com,+353(0)749521093,-8.361596,54.9472,Donegal,Dungloe,Republic of Ireland,B&B
Avondale Farmhouse,https://avondalefarmhouse.com/,353719861520,-7.83181409999999,54.5581507999999,Donegal,Pettigo,Ireland,B&B
Evergreen,http://www.stayatevergreen.com,+353(0)18403886,-6.245775,53.48457,Dublin,Swords,Republic of Ireland,B&B
Springlawn,http://www.springlawnbandb.net,+353(0)91796045,-8.889896,53.220926,Galway,Stradbally,Republic of Ireland,B&B
Murphy's Farmhouse,http://www.murphysfarmhouse.com,+353(0)669767337,-9.752302,52.178712,Kerry,Castlemaine,Republic of Ireland,B&B
White Heather Farm,http://www.whiteheatherfarm.com,+353(0)646641550,-9.54326,51.858623,Kerry,Kenmare,Republic of Ireland,B&B
Ashbrook,,353646622507,-9.51645699999999,52.107765,Kerry,Killarney,Ireland,B&B
Kylie House,http://www.kyliefarmhouse.com,+353(0)646644197,-9.631138,52.079529,Kerry,Beaufort,Republic of Ireland,B&B
The Purple Heather,http://www.bnbkillarney.com,+353(0)646644266,-9.636709,52.052092,Kerry,Beaufort,Republic of Ireland,B&B
Ashville House,http://www.ashvillehousetralee.com,+353(0)667123717,-9.700471,52.255824,Kerry,Tralee,Republic of Ireland,B&B
Moate Lodge,http://www.moatelodge.com,+353(0)598626137,-6.926454,53.023236,Kildare,Athy,Republic of Ireland,B&B
Gormagh,http://www.gormaghbandb.com,353579351468,-7.49042059505461,53.3075210145903,Offaly,Durrow,Republic of Ireland,B&B
Armcashel B&B,http://www.armcashel.com,353949620117,-8.5124303,53.7689090999999,Roscommon,Castlerea,Ireland,B&B
Ross House (Sligo),https://rossfarmhousesligo.com/,353719165140,-8.36906559999999,54.1317737,Sligo,Riverstown,Ireland,B&B
Ave Maria Farmhouse,http://www.sligobedandbreakfast.com,+353(0)719166674,-8.7625,54.26132,Sligo,Templeboy,Republic of Ireland,B&B
Tir Na Nog,https://www.facebook.com/Tir-Na-Nog-Bed-and-Breakfast-196999270330450/?ref=page_internal,+353(0)6261350,-7.817828,52.543551,Tipperary,Cashel,Republic of Ireland,B&B
Meadowside B&B,http://www.meadowsidebandb.com,+353(0)539376226,-6.650233,52.654865,Wexford,Bunclody,Republic of Ireland,B&B
Maple Lodge,http://www.maplelodgewexford.com,+353(0)539159195,-6.450083,52.378273,Wexford,Castlebridge,Republic of Ireland,B&B
Taobh Coille,,+353(0)669477626,-10.063436,52.035135,Kerry,,Republic of Ireland,B&B
Kilcatten Lodge,http://www.kilcattenlodge.com,+353(0)238864870,-8.750065,51.662123,Cork,Timoleague,Republic of Ireland,B&B
Rossroe Lodge,https://www.rossroelodge.com/,3539531928,-9.863522,53.397191,Galway,Cashel,Republic of Ireland,B&B
Slieve Elva B&B,http://slieveelva.com,+353(0)657074318,-9.26800180606187,53.0456221376738,Clare,Lisdoonvarna,Ireland,B&B
Ardrinane House,http://ardrinane.com,+353(0)669157119,-10.0565182901609,52.1508328536555,Kerry,Annascaul,Ireland,"B&B,B&B Ireland"
Campail Teach an Aragail,http://www.dingleactivities.com,+353(0)669155143,-10.355572,52.173038,Kerry,Gallarus,Republic of Ireland,Camping
Sextons Caravan and Camping Park,http://www.sextonscamping.com,+353(0)872208088,-8.804424,51.634252,Cork,Timoleague,Republic of Ireland,Camping
Newpark Hotel,https://www.newparkhotelkilkenny.com,+353(0)567760500,-7.25055424173353,52.6643530864631,Kilkenny,Kilkenny City,Republic of Ireland,Hotel
Emmet Hotel,https://www.emmethotel.com/,+353(0)238833394,-8.891233,51.622151,Cork,Clonakilty,Republic of Ireland,Hotel
Seascape,http://www.doolin-bandb.com,+353(0)657074451,-9.373639,53.020412,Clare,Roadford,Republic of Ireland,B&B
Longbowe,http://www.gables.ie/index.html,+353(0)567761869,-7.22720518385313,52.6422397891516,Kilkenny,Kilkenny City,Republic of Ireland,Self Catering Accommodation
Armada Lodge Apartments,https://www.facebook.com/Armadalodge-Seashore-Selfcatering-Holiday-Cottage-Apartments-Sligo-Ireland-267218360053066,+353(0)872601011,-8.50693,54.41212,Sligo,Grange,Republic of Ireland,Self Catering Accommodation
Bradleys Cottage Creeslough,,+353(0)879589087,-7.91871381616215,55.1113013571748,Donegal,Creeslough,Ireland,Self Catering Accommodation
Quinlan & Cooke Boutique Townhouse,https://www.facebook.com/QCsTownhouse/,+353(0)669472244,-10.2270260472387,51.9458703799772,Kerry,Cahersiveen,Ireland,"B&B,Welcome Standard"
Ocean Heights,http://www.oceanheightsbnb.com,+353(0)719124907,-8.63670065544431,54.3680277471991,Sligo,Ballinfull,Ireland,B&B
Lakeside House Killarney,http://www.lakesidehousekillarney.ie,+353(0)861933173,-9.4947,52.0401,Kerry,Killarney,Ireland,Self Catering Accommodation
Rossbeigh Beach House,https://www.bandbireland.com/accommodation/28117/rossbeigh-beach-house,+353(0)669768533,-9.97560214678856,52.052939037577,Kerry,Glenbeigh,Republic of Ireland,"B&B,B&B Ireland"
Cahergal House ,http://www.cahergal.com,+353(0)61368358,-8.917279,52.751617,Clare,,Republic of Ireland,B&B
Lis-Ardagh Lodge,http://www.lis-ardaghlodge.com,+353(0)2834951,-9.150218,51.56235,Cork,Ardagh,Republic of Ireland,B&B
Murvagh Links Manor,http://www.murvaghlinksmanor.com/,+353(0)749734963,-8.142767,54.590724,Donegal,Laghey,Republic of Ireland,B&B
Bridgeburn House,http://www.bridgeburnhouse.com,+353(0)749137167,-7.846755,55.003695,Donegal,Letterkenny,Republic of Ireland,B&B
Ocean Villa,http://www.oceanvilla.ie,+353(0)9521357,-10.107736,53.513625,Galway,Clifden,Republic of Ireland,B&B
Haven's Rest,http://www.havensrest.com,+353(0)646632733,-9.515713,52.094065,Kerry,Killarney,Republic of Ireland,B&B
Acara,,+353(0)646635415,-9.507083,52.063439,Kerry,Killarney,Republic of Ireland,B&B
Cullintra House,http://www.cullintrahouse.com,+353(0)51423614,-6.975029,52.473082,Kilkenny,The Rower,Republic of Ireland,B&B
Celtic House,http://www.celtic-house-bandb.com,+353(0)567762249,-7.249919,52.654626,Kilkenny,Kilkenny City,Republic of Ireland,B&B
The Orchard,http://www.applesforbreakfast.com,+353(0)6961029,-9.039503,52.45513,Limerick,Newcastle West,Republic of Ireland,B&B
Rosdarrig,https://rosdarrig.com/,353719662040,-8.284955,53.971099,Roscommon,Boyle,Republic of Ireland,B&B
Ashleigh,https://www.facebook.com/ashleighhousebnb,+353(0)51599059,-7.179514,52.237492,Waterford,Butlerstown,Republic of Ireland,B&B
Perrymount Country Home,http://www.perrymountcountryhome.com,+353(0)40237418,-6.239306,52.736785,Wexford,Inch,Republic of Ireland,B&B
River Valley Farmhouse,http://www.rivervalleyfarmhouse.com,+353(0)51561354,-6.775993,52.275947,Wexford,Wellington Bridge,Republic of Ireland,B&B
Treetops,https://www.treetopsbnb.com/,+353(0)5843331,-7.66062221787694,52.1249729576984,Waterford,Kilgobnet,Ireland,B&B
The Thatched Cottage B&B,https://www.facebook.com/thatchedcottagekilgill/,353877744409,-8.9357436,53.403932,Galway,Claregalway,Ireland,"B&B,B&B Ireland"
Ocean Lodge Hotel,,+353(0)9868605,-9.90177766448437,53.7053642655375,Mayo,Killadoon,Republic of Ireland,Hotel
Tranaun House,http://www.tranaunhouse.com,+353(0)9845641,-10.1135408,53.7040432,Mayo,Inishturk Island,Ireland,B&B
Riverview House,http://www.riverviewhousebandb.com,+353(0)906494532,-7.983957,53.411863,Westmeath,Summerhill,Republic of Ireland,B&B
Avlon House B&B,https://carlowbedandbreakfast.com/,+353(0)599174222,-6.917132,52.842067,Carlow,,Republic of Ireland,B&B
The Waterfront Hotel,http://www.waterfrontbaltimore.ie,+353(0)2820600,-9.37326006923376,51.4830045123217,Cork,Baltimore,Ireland,Hotel
The Kingsley,http://www.thekingsley.ie/,+353(0)214800500,-8.50837767514644,51.8935994719393,Cork,,Ireland,Hotel
Glenraha Farmhouse,http://www.glenrahafarmhouse.com/,+353(0)51898423,-7.19694993331745,52.3802394036946,Waterford,,Republic of Ireland,B&B
Creggan Court Hotel,https://www.creggancourt.com/,353906477777,-7.8939307,53.4103292,Westmeath,Athlone,Ireland,Hotel
The Prince of Wales Hotel,http://www.theprinceofwales.ie,353906476666,-7.938442,53.423941,Westmeath,Athlone,Republic of Ireland,Hotel
Benown House,http://www.glasson.com,353906485406,-7.86530409999999,53.4751157,Westmeath,,Ireland,B&B
Inny Bay B&B,http://www.innybay.com,353906485284,-7.83947419999999,53.5447273,Westmeath,Athlone,Ireland,B&B
Four Seasons (Westmeath),http://www.fourseasonsbandb.weebly.com,353906474470,-7.859334,53.44031,Westmeath,Ballykeeran,Republic of Ireland,B&B
Glasson Stone Lodge,http://www.glassonstonelodge.com,353906485004,-7.86429499999999,53.4727974,Westmeath,Glasson,Ireland,B&B
Carnakilla Cottages,http://www.shannonholidays.com,353906485389,-7.91361599999999,53.490845,Westmeath,Portlick,Ireland,Self Catering Accommodation
Athlone Springs Hotel,https://www.athlonespringshotel.com/,353906444444,-7.9970982,53.4215561,Westmeath,Athlone,Ireland,Hotel
Arch House B&B and Apartments,http://www.archhouse.ie,353906477222,-7.9330015,53.4225158,Westmeath,Athlone,Ireland,"B&B,Welcome Standard"
Baileys Hotel Cashel,http://www.baileyshotelcashel.com,3536261937,-7.88992169999999,52.5159271,Tipperary,Cashel,Ireland,Hotel
Great Blasket Island Accommodation,http://www.greatblasketisland.net,+353(0)860572626,-10.5145311896667,52.1047404284962,Kerry,Dingle,Ireland,"Self Catering Accommodation,Welcome Standard"
Lough Arrow Touring Park,http://www.lougharrowcaravanpark.com/,+353(0)862194005,-8.30011801630235,54.0626297949237,Sligo,Riverstown,Republic of Ireland,Camping
Lakeland Midsummer Lake House,http://www.bandbireland.com/accommodation/25891/lakeland-midsummer-lakehouse,35391552121,-9.28403309019563,53.4322228574059,Galway,Oughterard,Republic of Ireland,"B&B,B&B Ireland"
Rathbaun Hotel,http://www.rathbaunhotel.com,+353(0)657074009,-9.28972041964334,53.028894632907,Clare,Lisdoonvarna,Republic of Ireland,Hotel
Lake Avenue House,http://www.lakeavenuehouse.com,353879670353,-7.66882669999999,54.0993081,Cavan,Port,Ireland,B&B
Talbot Hotel Stillorgan,http://www.talbothotelstillorgan.com/,+353(0)12001800,-6.2028055509262,53.2950226895819,Dublin,Stillorgan,Republic of Ireland,Hotel
Hylands Burren Hotel,https://www.hylandsburren.com,353657077037,-9.14919793311787,53.1153399309541,Clare,Ballyvaughan,Republic of Ireland,Hotel
Fitzgeralds Woodlands House Hotel,http://www.woodlands-hotel.ie,35361605100,-8.76543356679531,52.5631127411973,Limerick,Adare,Republic of Ireland,Hotel
Ross Castle Lodge,https://www.rosscastlebnb.com/,+353(0)646636942,-9.521181,52.046673,Kerry,Killarney,Republic of Ireland,B&B
Hotel Doolin,https://www.facebook.com/hoteldoolin.ireland?ref=hl,+353(0)657074111,-9.377032,53.015966,Clare,Doolin,Republic of Ireland,Hotel
Annie Mays,https://www.facebook.com/anniemaysskibbereen/?rf=178583642224306,+353(0)2822930,-9.26874432565614,51.5493676950135,Cork,Skibbereen,Ireland,"B&B,Welcome Standard"
Menlo Park Hotel,http://www.menloparkhotel.com,+353(0)91761122,-9.046855,53.287896,Galway,Headford Road,Republic of Ireland,Hotel
McGrory's of Culdaff,https://www.facebook.com/mcgrorys.culdaff?fref=ts,+353(0)749379104,-7.165599,55.286232,Donegal,Culdaff,Republic of Ireland,Hotel
The Marina Hotel,https://www.facebook.com/leitrim.marina,+353(0)719623644,-8.06691395382696,53.9885893947143,Leitrim,,Republic of Ireland,Hotel
Park Hotel Kiltimagh,https://www.parkhotelmayo.com/,353949374922,-8.9932689,53.8574599999999,Mayo,Kiltimagh,Ireland,Hotel
Seafield Hotel & Spa Resort,http://www.seafieldhotel.com,+353(0)539424000,-6.214066,52.675194,Wexford,Ballymoney,Republic of Ireland,Hotel
Faithlegg House Hotel,http://www.faithlegg.com,+353(0)51382000,-7.025256,52.2581,Waterford,Faithlegg,Republic of Ireland,Hotel
Ard Na Laoi,http://www.ardnalaoi.ie,353214812742,-8.297127,51.849511,Cork,Cobh,Republic of Ireland,B&B
Druids Glen Hotel & Golf Resort,https://www.druidsglenresort.com/,35312870847,-6.078792,53.091626,Wicklow,,Republic of Ireland,Hotel
Suan na Mara,http://www.suannamaraholidaycottage.com,+353(0)872335041,-9.17964041233063,54.199031758542,Mayo,Moyne,Republic of Ireland,Self Catering Accommodation
The Old Irish Farmhouse,http://carrowcullen.com,+353(0)874212696,-8.72507159608358,54.2226382758885,Sligo,Skreen,Ireland,"Self Catering Accommodation,Welcome Standard"
The Woodland Villas at Parknasilla Resort & Spa,https://www.parknasillaresort.com/en/self-catering-kerry/,+353(0)646641170,-9.874793,51.815668,Kerry,Sneem,Republic of Ireland,Self Catering Accommodation
Courtyard Lodges at Parknasilla,http://www.parknasillaresort.com,+353(0)646675600,-9.874795,51.815675,Kerry,Sneem,Republic of Ireland,Self Catering Accommodation
"Redcastle Oceanfront, Golf and Spa Hotel",http://www.facebook.com/RedcastleHotel,+353(0)749385555,-7.12270985568045,55.1585511927154,Donegal,Redcastle,Republic of Ireland,Hotel
Horse and Jockey Hotel,https://www.facebook.com/HorseAndJockeyHotel?ref=hl,35350444192,-7.77557639999999,52.6149475,Tipperary,Thurles,Ireland,Hotel
Muckross Park Hotel & Spa,http://www.muckrosspark.com,+353(0)646623400,-9.48913871891022,52.0246198520148,Kerry,Muckross,Republic of Ireland,Hotel
Clew Bay Hotel,https://www.clewbayhotel.com/,+353(0)9828088,-9.52334504662701,53.8006288079752,Mayo,Westport,Republic of Ireland,Hotel
Nevins Newfield Inn,http://www.nevinsinn.com,+353(0)9836959,-9.75621958719637,53.9062512528745,Mayo,Mulranny,Republic of Ireland,"B&B,Welcome Standard"
The Royal Valentia,http://royalvalentia.ie/hotel/,+353(0)669476144,-10.2881361362151,51.9260856424259,Kerry,Knightstown,Ireland,Hotel
Belleek Castle,http://www.facebook.com/BelleekCastle,+353(0)9622400,-9.145038,54.133274,Mayo,,Republic of Ireland,Hotel
Tullamore Court Hotel,http://www.tullamorecourthotel.ie,353579346666,-7.4921014,53.2701277,Offaly,Tullamore,Ireland,Hotel
Brandon House Hotel and Solas Croi Spa,http://www.brandonhousehotel.ie,+353(0)51421703,-6.94412631282807,52.3869179458894,Wexford,New Ross,Republic of Ireland,Hotel
The g Hotel & Spa,http://www.theghotel.ie,+353(0)91865200,-9.032133,53.28203,Galway,Galway City,Republic of Ireland,Hotel
No 1 Pery Square Hotel & Spa,http://www.oneperysquare.com,+353(0)61402402,-8.63,52.658149,Limerick,Limerick City,Republic of Ireland,Hotel
Aran Islands Hotel,https://www.facebook.com/AranIslandsHotel,+353(0)9961104,-9.67561171738282,53.117802237923,Galway,Aran Islands,Republic of Ireland,Hotel
Diamond Coast Hotel,https://www.facebook.com/DiamondCoastHotel?ref=hl,+353(0)9626000,-9.102975,54.204798,Sligo,Enniscrone,Republic of Ireland,Hotel
Brigown,https://www.facebook.com/Marjories-Kitchen-189870021631/,+353(0)9622609,-9.13719373016351,54.130549281268,Mayo,Ballina,Republic of Ireland,B&B
Holiday Inn Express Dublin Airport,http://www.hiexpressdublin-airport.ie,+353(0)18628866,-6.244088,53.404327,Dublin,Santry,Republic of Ireland,Hotel
Victoria Towers Hotel,https://www.victoriahotelgalway.com/,+353(0)91567433,-9.04777656564147,53.2730563365408,Galway,Eyre Square,Republic of Ireland,Hotel
Williamsferry House,https://williamsferry.com/,3536731118,-8.204086,52.862003,Tipperary,Nenagh,Republic of Ireland,B&B
Maryville,http://www.maryvillebandb.com,3536732531,-8.246253,52.890018,Tipperary,Nenagh,Republic of Ireland,B&B
Willowbrook B&B,https://willowbrook.ie/,3536731558,-8.233994,52.870979,Tipperary,Nenagh,Republic of Ireland,B&B
Ormond Hotel,http://www.ormondhotel.ie,3536744404,-8.197875,52.861695,Tipperary,Nenagh,Republic of Ireland,Hotel
Ashley Park House,https://ashleypark.com/,3536738223,-8.18026,52.92563,Tipperary,Nenagh,Republic of Ireland,B&B
Abbey View B&B,http://www.abbeyview.ie,3536741554,-8.169705,52.864012,Tipperary,Nenagh,Republic of Ireland,B&B
Treacy's Hotel Spa and Leisure Club Waterford,http://www.treacyshotelwaterford.com,+353(0)51877222,-7.11881025587172,52.2636976648405,Waterford,Waterford City,Republic of Ireland,Hotel
Carrowkeel Camping and Caravan Park,http://www.carrowkeelpark.ie,+353(0)949031264,-9.184605,53.909061,Mayo,Ballyvary,Republic of Ireland,Camping
Pure Magic Achill,http://www.puremagic.ie/achill,3539843859,-10.02015,54.00944,Mayo,,Ireland,"B&B,Welcome Standard"
Newport House Hotel,http://www.newporthouse.ie,3539841222,-9.54661409999999,53.8846759999999,Mayo,Newport,Ireland,Hotel
Harbour Hotel,http://www.harbour.ie,35391894800,-9.04744,53.270756,Galway,Galway City,Republic of Ireland,Hotel
Mount Falcon Estate,https://www.mountfalcon.com,3539674472,-9.1570336,54.0568904999999,Mayo,,Ireland,Hotel
Tullyarvan Mill Hostel,http://www.tullyarvanmill.com,+353(0)749361613,-7.45263583859252,55.1440545763336,Donegal,Buncrana,Republic of Ireland,Hostel
The Ellison,https://www.theellisonhotel.ie/index.html,353949286200,-9.305471,53.853516,Mayo,Castlebar,Republic of Ireland,Hotel
Abbey Court Hotel,https://www.abbeycourt.ie/,3536741111,-8.190088,52.864706,Tipperary,Nenagh,Republic of Ireland,Hotel
Castle Arch Hotel,https://www.castlearchhotel.com/,+353(0)469431516,-6.79492383986371,53.5509776259202,Meath,Trim,Republic of Ireland,Hotel
Glenside Hotel,http://www.glensidehotel.ie,+353(0)419829999,-6.300236,53.688201,Meath,Drogheda,Republic of Ireland,Hotel
The Station House Hotel,http://www.stationhousehotel.ie,+353(0)469025239,-6.66708875768949,53.5640093435474,Meath,Kilmessan,Republic of Ireland,Hotel
Newgrange Hotel,https://www.newgrangehotel.ie/,+353(0)469074100,-6.682933,53.651889,Meath,Navan,Republic of Ireland,Hotel
The Ashbourne Court Hotel,http://www.ashbournecourthotel.ie,+353(0)18359300,-6.396965,53.510075,Meath,Ashbourne,Republic of Ireland,Hotel
Slane Farm Hostel,https://www.facebook.com/slanefarm/,+353(0)419884985,-6.572722,53.715808,Meath,Slane,Republic of Ireland,Hostel
Aille River Hostel Lodge and Camping,http://www.ailleriverhosteldoolin.ie,+353(0)657074260,-9.378352,53.016554,Clare,Doolin,Republic of Ireland,"Hostel,Welcome Standard"
Teach Cuailgne - Cooley House,http://www.teachcuailgne.com,+353(0)469246621,-6.842504,53.756,Meath,Carlanstown,Republic of Ireland,B&B
Tigh Cathain,http://www.tighcathain-bnb.com,+353(0)469431996,-6.801797,53.544748,Meath,Trim,Republic of Ireland,B&B
White Lodge,http://www.whitelodgetrim.com,+353(0)469436549,-6.782013,53.557595,Meath,Trim,Republic of Ireland,B&B
Gaulstown House,http://www.dunshaughlinselfcatering.com,35318259147,-6.52089090080266,53.5289320824987,Meath,Dunshaughlin,Republic of Ireland,Self Catering Accommodation
Slane Farm Cottages,http://www.slanefarmhostel.ie,+353(0)419884985,-6.572722,53.715808,Meath,Slane,Republic of Ireland,Self Catering Accommodation
"Knightsbrook Hotel, Spa and Golf Resort",https://www.knightsbrook.com/,+353(0)469482100,-6.7644,53.548435,Meath,Trim,Republic of Ireland,Hotel
CityNorth Hotel,http://www.citynorthhotel.com,+353(0)16906666,-6.257666,53.639253,Meath,,Republic of Ireland,Hotel
Pillo Hotel Ashbourne,http://www.pillohotelashbourne.com,+353(0)18350800,-6.414076,53.52601,Meath,Ashbourne,Republic of Ireland,Hotel
"Balreask Bar, Restaurant and Guest Accommodation",https://balreask.ie/,+353(0)469078248,-6.689751,53.628484,Meath,Navan,Ireland,B&B
Steeple View,http://www.meathselfcatering.com,+353(0)469436679,-6.7900642,53.556986,Meath,Trim,Ireland,Self Catering Accommodation
Rock Farm Slane,http://www.rockfarmslane.ie,+353(0)419884861,-6.557169,53.704862,Meath,Slane,Ireland,"Camping,Welcome Standard"
Teltown Country House B&B,http://www.facebook.com/teltownhouse,+353(0)469023239,-6.78324257021461,53.699448566015,Meath,Navan,Ireland,B&B
Rathgillen Farm,,+353(0)469052476,-6.74062296382464,53.8329772431991,Meath,Nobber,Ireland,"Self Catering Accommodation,Welcome Standard"
Woodstock Bed no Breakfast,http://woodstockbednobreakfast.ie,353868520378,-6.60190715718999,53.5531625017474,Meath,Dunsany,Ireland,"B&B,Welcome Standard"
The Henhouse,http://duffysofballybin.ie/,+353(0)866033958,-6.42959735273132,53.5101272916905,Meath,Ashbourne,Ireland,Self Catering Accommodation
Kilcloon Self Catering Cottages,http://www.kilclooncottages.ie,+353(0)16290803,-6.56831903143529,53.4214287106973,Meath,,Ireland,"Self Catering Accommodation,Welcome Standard"
Country Cottage B&B,http://country-cottage.net,+353(0)876815083,-7.03291398741294,53.7369390367088,Meath,Ballinlough,Ireland,"B&B,B&B Ireland"
Gormanston Park,http://www.gormanstonpark.ie,+353(0)16904021,-6.23968277138715,53.6364773688458,Meath,Balbriggan,Republic of Ireland,Hostel
Caravogue House,https://www.caravoguehouse.ie,+353(0)469490499,-6.78125866692141,53.5586678687241,Meath,Navan Road,Republic of Ireland,"B&B,B&B Ireland"
Ashbourne House Hotel,http://www.ashbournehousehotel.com,+353(0)18358400,-6.396754,53.510912,Meath,Ashbourne,Republic of Ireland,Hotel
Birchwood,http://www.balrath.net,+353(0)469240688,-6.907874,53.708886,Meath,Balrath,Republic of Ireland,B&B
Loughcrew House,http://www.loughcrew.com,+353(0)498541356,-7.14369697210042,53.734149485091,Meath,Oldcastle,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Athlumney Manor,http://www.athlumneymanor.com,+353(0)469071388,-6.671941,53.651715,Meath,Navan,Republic of Ireland,B&B
Curran's House,http://www.curransbandb.com,+353(0)498541390,-7.163568,53.766702,Meath,Oldcastle,Republic of Ireland,B&B
Curran,http://www.curransbandb.com/,+353(0)498541390,-7.163568,53.766702,Meath,Oldcastle,Republic of Ireland,Self Catering Accommodation
Decoy Country Cottages,https://www.decoycountrycottages.ie,+353(0)469026960,-6.585131,53.604216,Meath,Navan,Republic of Ireland,Self Catering Accommodation
Knightsbrook Holiday Cottages,http://www.knightsbrook.com/knightsbrook-accommodation-self-catering.html,+353(0)469482100,-6.7644,53.548435,Meath,Trim,Republic of Ireland,Self Catering Accommodation
Kiltale House,http://www.meathselfcatering.com,+353(0)469436679,-6.687902,53.530362,Meath,Dunsany,Ireland,Self Catering Accommodation
Loughcrew Megalithic Centre,http://www.loughcrewmegalithiccentre.com,+353(0)867361948,-7.12153520486617,53.7455669255193,Meath,Oldcastle,Ireland,"Camping,Welcome Standard"
Woodview Lodge,,+353(0)892248291,-6.73980479132012,53.5423394836501,Meath,Adamstown,Ireland,B&B
Doonhill Lodge,https://www.bandbireland.com/accommodation/26565/doonhill-lodge,+353(0)9523726,-10.121927,53.412257,Galway,Ballyconneely,Republic of Ireland,B&B
Hillcrest Farmhouse,http://www.hillcrestfarmhouse.com,+353(0)646634702,-9.632782,51.982559,Kerry,Killarney,Republic of Ireland,B&B
Eyre Square Hotel,http://www.eyresquarehotel.com,+353(0)91569633,-9.04734717790984,53.2743157019253,Galway,Galway City,Republic of Ireland,Hotel
River Meadows,http://www.rivermeadowsbnb.com,+353(0)646641306,-9.610252,51.878505,Kerry,Kenmare,Republic of Ireland,B&B
Clare Ecolodge,http://clareecolodge.ie,+353(0)61924200,-8.64825005384693,52.9265331683464,Clare,Feakle,Ireland,"B&B,Welcome Standard"
