Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Danny Minnie's Restaurant,http://www.dannyminnies.ie,353749548201,-8.31477029999999,55.0212640999999,Donegal,Annagry,Ireland,"Food and Drink,Restaurant,Artisan,Local Produce,Pubs and Bar,Seafood,Vegan,Vegetarian"
German Military Cemetery,,,-6.2923379,53.2008115,Wicklow,Glencree,Ireland,
Tobar na Molt Holy Well,,,-9.7322506,52.3210495,Kerry,,Republic of Ireland,
Preachers Pub ,https://www.templegatehotel.com/preachers-pub.html,353656823300,-8.9815126,52.8436011,Clare,Ennis,Republic of Ireland,"Food and Drink,Restaurant,Local Produce,Pubs and Bar,Vegetarian"
Carlingford Sail Training Centre,https://www.carlingfordsailtrainingcentre.com,353868558253,-6.1915542,54.0516531,Louth,Carlingford,Republic of Ireland,"Sailing,Activity Operator"
Gordon D'Arcy Guided Burren Tours,http://gordondarcynature.com,35391796028,-9.14942329999999,53.1155333,Clare,Ballyvaughan,Ireland,"Bird Watching,Nature and Wildlife,Walking,Activity Operator,Tour"
River Bar & Restaurant at the Riverbank House Hotel,https://www.riverbankhousehotel.com/river-bar-and-restaurant.html,353539123611,-6.45489859999999,52.3445526999999,Wexford,,Republic of Ireland,"Food and Drink,Restaurant,Local Produce,Pubs and Bar,Seafood,Vegan,Vegetarian"
Rory Gallagher Gravesite,,,-8.564529,51.88922,Cork,Carrigrohane,Ireland,
Ballybrack Woods,https://www.facebook.com/ballybrackwoods,,-8.43658739999999,51.8708142,Cork,,Ireland,"Walking,Public Park,Nature and Wildlife"
Pat Keogh Chauffeur Service,https://pat-keogh.com/chauffeur-tours-of-ireland/,353561368833,-8.9259504,52.6900673,Clare,,Republic of Ireland,"Transport,Activity Operator,Tour,Coach,Road"
Maddens Coffee,https://www.facebook.com/maddenscoffee,353858570644,-9.7057332,52.2702306,Kerry,Tralee,Ireland,"Food and Drink,Restaurant,Artisan,Cafe,Local Produce,Vegan,Vegetarian"
Stradbally Fayre,https://www.facebook.com/stradbally.fayre/,353578641697,-7.15130199999999,53.017272,Laois,Stradbally,Ireland,"Food and Drink,Restaurant,Artisan,Cafe,Local Produce,Vegetarian"
Courtmacsherry Community Cooperative Shop,,353868250905,-8.7092324,51.6346712,Cork,Courtmacsherry,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Donegal Music Trails,https://www.donegalmusictrails.com/,353876561879,-8.1745279,55.146308,Donegal,,Ireland,"Cruising,Activity Operator,Venue,Music,Boat,Tour"
Hidden Heartlands Tours,https://www.hiddenheartlandstours.ie,353872437860,-7.94068979999999,53.4239331,Westmeath,Athlone,Republic of Ireland,"Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour"
Chieftain Tours,https://chieftaintours.com,353872648497,-8.3168764,55.0391647,Donegal,,Ireland,"Activity Operator,Tour"
The Old Quarter Pub & Café,https://theoldquarter.ie/old-quarter-bar-cafe/,35361401190,-8.624547,52.6642839999999,Limerick,,Ireland,"Food and Drink,Restaurant,Cafe,Pubs and Bar,Vegetarian"
The Whale's Tail,https://thewhalestail.ie/,353238878111,-8.8862513,51.6215104,Cork,Clonakilty,Ireland,"Food and Drink,Restaurant,Vegan,Vegetarian"
Route Millennia,https://routemillennia.com,,-9.2078346,53.8839175,Mayo,Castlebar,Ireland,"Activity Operator,Tracing Your Ancestors,Tour"
SWI500,https://swi500.ie/,353873593905,-9.53767,51.5349296,Cork,Cork City,Republic of Ireland,"Activity Operator,Tour"
Kelly's Steakhouse,https://www.midlandsparkhotel.com/kellys-steakhouse,353578678588,-7.30296699999999,53.0348,Laois,Portlaoise,Republic of Ireland,"Food and Drink,Restaurant,Local Produce,Pubs and Bar,Seafood,Vegan,Vegetarian"
Irish Dance at the Thatched Cottage,https://www.anetadortovadance.com,353894545410,-9.05769239999999,53.2664516999999,Galway,Galway City,Ireland,"Learning,Activity Operator,Traditionally Irish"
JD Golf Tours,http://www.jdgolftours.com/destinations/ireland,35361364000,-8.887611,52.7068223,Clare,,Ireland,"Golf,Activity Operator"
Skibbereen Farmers Market,http://www.skibbereenmarket.com,353863243301,-9.26955699999999,51.548717,Cork,Skibbereen,Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Artisan,Local Produce,Food Shops"
JD Chauffeurs Galway,https://www.jdchauffeursgalway.com,353862651641,-9.0873016,53.2602881,Galway,Galway City,Ireland,"Transport,Activity Operator,Tour,Coach,Road"
The Book & Coffee Shop,https://www.facebook.com/bookandcoffeeshop,353874105278,-7.2536597,52.6517327,Kilkenny,Kilkenny City,Ireland,"Food and Drink,Shopping,Shopping Centres and Department Store,Cafe,Food Shops"
Mullingar Bike Hire,http://www.mullingarbikehire.com/,353879923409,-7.3442719,53.5296068,Westmeath,Mullingar,Republic of Ireland,"Cycling,Activity Operator,Bike Rental"
The Huntsman Inn,https://www.huntsmaninn.com/,35391562849,-9.0338818,53.2814303,Galway,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Galway Arms Inn,https://galwayarmsinn.com,35391564555,-9.056704,53.271572,Galway,Galway City,Ireland,"Food and Drink,Pubs and Bar"
The Showgrounds Clonmel,https://www.showgrounds.ie,353526189080,-7.69207789999999,52.3546489,Tipperary,Raheen,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Barnavave Loop,https://www.visitlouth.ie/explore-and-do/do/tours-and-trails-louth/cooley-and-slieve-foye-walks-and-hikes.html,,-6.2047726,54.0258570999999,Louth,,Ireland,"Walking,Activity Operator"
The Creative Writers Workshop,https://www.thecreativewritersworkshop.com/,353862523428,-9.6687567,53.1198511,Galway,,Ireland,"Learning,Activity Operator"
Clahane,,,-9.42077299999999,52.9329323,Clare,,Ireland,
Dan & Donal McCrohan Boat Operators,https://www.facebook.com/pages/Skellig-Boat/252393701593721,353872906168,-10.36194,51.8854295,Kerry,Portmagee,Ireland,"Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour"
Krēm Gelateria and Café,https://krem.ie/,,-9.5223898,53.7992443,Mayo,Westport,Republic of Ireland,"Food and Drink,Artisan,Restaurant,Cafe,Local Produce"
Vincenzo Grill House & Stone Oven at The George Hotel,https://www.thesavoycollection.com/the-george/dining/vincenzo-grill/#/restaurant/5589/collection/4707,35361460425,-8.62887999999999,52.662549,Limerick,Limerick City,Republic of Ireland,"Food and Drink,Artisan,Restaurant,Pubs and Bar,Local Produce,Seafood"
Rossmore Forest Park,https://www.coillte.ie/site/rossmore-forest-park/,3534781122,-6.988689,54.217801,Monaghan,Monaghan Town,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk"
Lough Muckno Leisure Park,https://monaghantourism.com/listing/lough-muckno-leisure-park/,,-6.73116001245671,54.12087855169,Monaghan,Castleblayney,Republic of Ireland,"Fishing,Angling,Swimming,Swimming Pools and Water Park,Venue,Walking,Forest Park,Park and Forest Walk,Public Park,Nature and Wildlife"
Ballyvaughan Wood Loop,https://www.sportireland.ie/outdoors/walking/trails/ballyvaughan-wood-loop?county=43&grade=All&length=All#list,,-9.1502590813099,53.1155686664519,Clare,Ballyvaughan,Republic of Ireland,Walking
Knockdrinna Farmhouse Cheese,http://www.knockdrinna.com/,353868597716,-7.2282304,52.5364101,Kilkenny,Stoneyford,Ireland,"Food and Drink,Agriculture,Nature and Wildlife,Restaurant,Learning,Shopping,Artisan,Cafe,Local Produce,Activity Operator"
Hamptons Bar & Grill,https://www.thesavoycollection.com/the-savoy/dining/the-hamptons/,35361609325,-8.6289596,52.6633338,Limerick,,Ireland,"Food and Drink,Restaurant,Seafood"
Hooked Sligo,https://hookedsligo.ie/,353719138591,-8.4743589,54.2714058,Sligo,,Ireland,"Food and Drink,Restaurant,Artisan,Local Produce,Seafood"
The Oyster Tavern Bar & Seafood Restaurant,http://theoystertavern.ie/index.php,353667136102,-9.7804741,52.2761526,Kerry,Tralee,Ireland,"Food and Drink,Restaurant,Pubs and Bar,Seafood,Vegetarian"
Concierge Golf Ireland,https://www.conciergegolfireland.com,353212427913,-8.38759009999999,51.9301004999999,Cork,Riverstown,Ireland,"Golf,Activity Operator,Tour"
The Grapevine Wine & Tapas Bar,https://grapevinetapasbar.ie/,353567712956,-7.25128479999999,52.6514275,Kilkenny,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Riverside Cottage,https://www.facebook.com/theriversidecottage,35351873082,-7.05951309999999,52.2363925,Waterford,Waterford City,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Bens Surf Clinic,https://www.benssurfclinic.com/,353868448622,-9.3472779,52.933274,Clare,Lahinch,Ireland,"Kayaking,Activity Operator,Surfing"
The Abbey Tavern Quin,https://www.abbeytavernquin.com,353656825525,-8.8639055,52.8175147,Clare,Quin,Ireland,"Food and Drink,Restaurant,Local Produce,Pubs and Bar,Seafood,Vegetarian"
Love Irish Tours,https://loveirishtours.com,353469437555,-6.73900799999999,53.549526,Meath,Trim,Ireland,"Activity Operator,Tour"
Cork Harbour Boat Hire,https://www.corkharbourboathire.com/,353860747926,-8.29755359999999,51.8490952999999,Cork,Kilgarvan,Ireland,"Bird Watching,Nature and Wildlife,Cruising,Photography,Learning,Activity Operator,Boat,Tour"
Paddle and Sea,https://www.paddleandsea.com/,353833893972,-10.2315708,51.9479744,Kerry,Cahersiveen,Republic of Ireland,"Kayaking,Activity Operator"
Orchid Day Spa,https://www.orchiddayspa.ie,353646627462,-9.508389,52.0593389999999,Kerry,Killarney,Republic of Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
Michael A's Pub,https://www.facebook.com/MichaelAsPub,353657084141,-9.40074869999999,52.8556965,Clare,,Ireland,"Food and Drink,Pubs and Bar"
Food at Fishers Café,http://www.foodatfishers.ie/,35312812892,-6.11134999999999,53.093655,Wicklow,,Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Artisan,Cafe,Local Produce,Vegan,Vegetarian,Food Shops"
Kinsale Tours,https://kinsaletours.ie/,353872511789,-8.5222327,51.7058853,Cork,Kinsale,Republic of Ireland,"Activity Operator,Tour"
Experiencing Ireland,https://www.facebook.com/ExperiencingIreland,353877923367,-7.32701269999999,53.111739,Laois,Mountmellick,Ireland,"Craft,Shopping,Activity Operator,Tour"
Sensory Me,https://www.sensoryme.ie,353863024945,-8.1886762,53.6284233999999,Roscommon,,Republic of Ireland,Activity Operator
The Clermont ,https://www.theclermont.ie,353429322666,-6.3661527,53.963206,Louth,Blackrock,Ireland,"Food and Drink,Restaurant,Cafe,Local Produce,Pubs and Bar,Seafood"
"Fig & Olive Café, Carrigaline",https://www.facebook.com/figandolivecarrigaline,353214852760,-8.3933185,51.8137848999999,Cork,Carrigaline,Ireland,"Food and Drink,Restaurant,Artisan,Cafe,Local Produce,Vegetarian"
Fig & Olive Café,https://www.facebook.com/The-Fig-Olive-Cafe-191971287534431/,353238821872,-8.88165739999999,51.6238262999999,Cork,Clonakilty,Ireland,"Food and Drink,Restaurant,Artisan,Cafe,Local Produce,Vegetarian"
Cormac’s Coast Tour of the Cliffs of Moher,https://www.cormacscoast.com,353876296957,-9.4097402,52.9714008999999,Clare,,Ireland,"Bird Watching,Nature and Wildlife,Learning,Photography,Walking,Activity Operator,Tour"
The Market Bar & Restaurant ,https://www.facebook.com/The-Market-Bar-Longford-374957936209338/,353433341806,-7.79936709999999,53.7255882,Longford,,Ireland,"Food and Drink,Restaurant,Local Produce,Pubs and Bar,Seafood,Vegetarian"
Colleen Irish Travel,https://colleenirishtravel.com/,353879350303,-9.05679049999999,53.270668,Galway,Galway City,Republic of Ireland,"Activity Operator,Tour"
Occasion Cars,https://www.occasioncars.ie,353863305116,-8.9193774,52.6921598,Clare,,Ireland,"Transport,Activity Operator,Tour,Coach,Road"
Man of Aran Fudge,https://manofaranfudge.ie,353862566542,-9.75665699999999,53.1318073999999,Galway,,Ireland,"Food and Drink,Shopping,Shopping Centres and Department Store,Artisan,Restaurant,Local Produce,Food Shops"
Adare Walks,https://www.facebook.com/AdareWalks,353868980278,-8.7925892,52.5636339,Limerick,Adare,Ireland,"Activity Operator,Tour,Walking"
The Crafty Rock,https://thecraftyrock.com,353852527077,-6.36621379999999,53.9628468,Louth,Blackrock,Ireland,"Craft,Shopping,Learning,Shopping Centres and Department Store,Food Shops"
Ground & Co.,https://groundandco.ie,35391527846,-9.0743756,53.2598955,Galway,Salthill,Ireland,"Food and Drink,Restaurant,Cafe,Local Produce,Vegetarian"
The Keep at Woodcock Smokery,https://www.woodcocksmokery.com/the-keep,3532836232,-9.1973457,51.5261916,Cork,,Ireland,"Food and Drink,Restaurant,Learning,Artisan,Local Produce,Seafood"
Dunlewey Kayaking,https://www.facebook.com/pages/category/Sports---Recreation/Dunlewey-Kayaking-577661356045380,353863066825,-8.14821609999999,55.0202263,Donegal,,Ireland,"Kayaking,Activity Operator"
North and West Coast Links,https://www.northandwestcoastlinks.com,35391868642,-9.1802675,53.3364672,Galway,Moycullen,Republic of Ireland,"Golf,Activity Operator,Venue,Sports Venues,Tour"
Shamrock Walking Tours Ltd.,https://www.shamrockwalkingtours.com/walking-in-ireland.html,353876803537,-8.51492989999999,52.9423788,Clare,,Ireland,"Walking,Activity Operator,Tour"
Essential Food Trails,https://findyouressentialnature.ie/,353872349183,-8.9362964,53.1389085,Galway,,Ireland,"Food and Drink,Restaurant,Learning,Artisan,Local Produce,Food Trails and Tour,Tour"
Brendan J. Hynes Tours,https://brendanjhynes.com,353877953785,-9.0492276,53.2743394,Galway,Eyre Square,Ireland,"Walking,Activity Operator,Tour"
Private Chauffeur Tours,https://privatechauffeurtours.com,353872407986,-9.49177379999999,52.059472,Kerry,Ballycasheen,Ireland,"Activity Operator,Tour"
RAW Interiors & Café,https://www.rawinteriors.ie,353872246597,-8.4404115,52.8067785999999,Clare,Killaloe,Ireland,"Food and Drink,Shopping,Shopping Centres and Department Store,Cafe,Food Shops"
Bantry Bay Charters,https://bantrybaycharters.ie,353830896828,-9.54243,51.75066,Cork,Glengarriff,Ireland,"Cruising,Fishing,Angling,Kayaking,Activity Operator,Day Tour,Tour,Boat"
The Terrace Bar & Kitchen,https://www.facebook.com/TheTerraceShannon,35361531560,-8.8798142,52.7108273,Clare,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Luxury Irish Tours,https://luxuryirishtours.com/,35391423020,-8.4043156,53.2051394999999,Galway,Loughrea,Ireland,"Transport,Golf,Activity Operator,Tour,Coach,Road"
Bayleaf Bistro ,https://www.facebook.com/bandonbayleaf/,353238842589,-8.7375882,51.7438203,Cork,Bandon,Ireland,"Food and Drink,Restaurant"
Donegal Coach Hire & Chauffeur Services,https://donegalcoachhire.ie/coach-tours-donegal/,353876339071,-8.17618709999999,54.6479888999999,Donegal,Glen,Ireland,"Transport,Activity Operator,Tour,Coach,Road"
 Foxford Café,https://www.foxfordwoollenmills.com/pages/cafe,353949256104,-9.1145749,53.9821418,Mayo,Foxford,Ireland,"Food and Drink,Artisan,Restaurant,Cafe,Local Produce,Vegan,Vegetarian"
Blue Shark Angling Galway,www.bluesharkangling.ie,353877571320,-9.55992599999999,53.267061,Galway,,Ireland,"Fishing,Angling,Activity Operator,Boat,Tour"
The Beehive Craft and Coffee Shop ,https://the-beehive-coffee-craft-shop.company.site/,353868542009,-10.0854351,53.9744606,Mayo,,Ireland,"Food and Drink,Restaurant,Craft,Shopping,Shopping Centres and Department Store,Artisan,Cafe,Local Produce,Seafood,Vegan,Vegetarian,Food Shops"
Way To Go Adventures,http://waytogoadventures.com,353862468085,-7.8293356,54.0142038,Leitrim,,Ireland,"Cycling,Kayaking,Activity Operator,Walking,Bike Rental"
Murphy's Ice Cream Galway,https://murphysicecream.ie/pages/galway,353669152644,-9.05352,53.2721653,Galway,,Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Artisan,Local Produce,Vegan,Vegetarian,Food Shops"
Dive Academy Scuba Diving School,https://www.diveacademy.info,353857257260,-9.6682202,53.1197479,Galway,,Ireland,"Kayaking,Activity Operator"
The Wheelhouse Café,https://www.facebook.com/TWHCBurtonport,353749542840,-8.4269237,54.9836807,Donegal,Burtonport,Ireland,"Food and Drink,Restaurant,Cafe,Local Produce,Seafood,Vegan,Vegetarian"
The Carrigart,https://www.facebook.com/The-Carrigart-236121389791437,353749155114,-7.79304859999999,55.1776843,Donegal,,Ireland,"Food and Drink,Restaurant,Local Produce,Pubs and Bar,Seafood,Vegan,Vegetarian"
Quinlan's Seafood Bar,https://www.kerryfish.com/seafoodbar/killarney,353646620666,-9.509559,52.059401,Kerry,Killarney,Ireland,"Food and Drink,Restaurant,Seafood"
The Stuffed Olive,https://thestuffedolive.wordpress.com,3532755883,-9.450291,51.679088,Cork,Bantry,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
The Long Dock,https://thelongdock.com/pub-restaurant,353659058106,-9.710766,52.604006,Clare,Carrigaholt,Ireland,"Food and Drink,Pubs and Bar"
Concra Wood Golf and Country Club,http://www.concrawood.ie/,353429749485,-6.70387029999999,54.1095781,Monaghan,Castleblayney,Ireland,"Golf Course,Golf,Driving Range,General,Golf Driving Range,Activity Operator"
Overland Ireland,https://overlandirelandtours.com/,35391376482,-9.1047256,53.2660089,Galway,,Ireland,"Cycling,Walking,Activity Operator,Tour"
Kerry Experience Tours,http://www.kerryexperiencetours.ie,+353(0)862554098,-9.90094091211993,51.8384094807,Kerry,Sneem,Ireland,"Activity Operator,Tour"
Belmullet Boat Charters,https://belmulletboatcharters.wordpress.com,353868365983,-10.120582,54.095458,Mayo,Blacksod,Republic of Ireland,"Fishing,Angling,Activity Operator,Boat,Tour"
The Pantry,https://www.facebook.com/The-Pantry-Bakery-434564459903302,353567762250,-7.25319053067119,52.6529206788699,Kilkenny,,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Byrnes Restaurant,http://www.byrnes-ennistymon.ie,353657071080,-9.2935298837209,52.9397012120523,Clare,Ennistymon,Republic of Ireland,"Food and Drink,Restaurant"
The Locke Bar,http://www.lockebar.com,35361413733,-8.6231786,52.6672302,Limerick,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Massimo,https://massimogalway.com/,35391582239,-9.05988289999999,53.2699969,Galway,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Campagne,https://www.campagne.ie,353567772858,-7.24640069999999,52.6559079,Kilkenny,,Ireland,"Food and Drink,Restaurant"
Executive Helicopters,https://www.executive-helicopters.com/,353909749764,-8.47078079999999,53.1239722,Galway,Loughrea,Ireland,"Transport,Activity Operator,Tour,Coach,Road"
County Roscommon Heritage and Genealogy Centre,http://www.roscommonroots.com,353719633380,-8.110882,53.776754,Roscommon,Strokestown,Republic of Ireland,Tracing Your Ancestors
Bear Essentials,https://www.bearessentials.ie/,353877610537,-7.71008409999999,54.125789,Cavan,Bawnboy,Ireland,"Craft,Shopping,Learning,Shopping Centres and Department Store,Activity Operator,Food Shops"
Cré na Cille,https://www.facebook.com/cre.nacille.5,3539328232,-8.85373809999999,53.5147270999999,Galway,Tuam,Ireland,"Food and Drink,Restaurant,Seafood"
The River Run Pleasure Cruiser,http://www.facebook.com/RiverRuncruiser/,353719621777,-7.94088313110506,53.4238276769207,Westmeath,Athlone,Republic of Ireland,"Cruising,Activity Operator,Boat,Tour"
The Towers Bar and Restaurant,http://thetowersbar.com,3539824844,-9.5507067,53.7997003,Mayo,Westport,Ireland,"Food and Drink,Restaurant,Pubs and Bar,Seafood,Vegetarian"
"Eithna's By the Sea, Seafood Restaurant",https://www.eithnasrestaurant.com/,353719166407,-8.4481294,54.4667131,Sligo,Mullaghmore,Ireland,"Food and Drink,Restaurant,Seafood"
Brasserie on the Corner,https://brasseriegalway.com,35391530333,-9.0529013,53.2746582,Galway,,Ireland,"Food and Drink,Restaurant"
Café Rua,https://www.facebook.com/caferua/,353949023376,-9.29822195948986,53.8593407781074,Mayo,Castlebar,Republic of Ireland,"Food and Drink,Cafe"
The Yellow Pepper Restaurant,https://www.yellowpepperrestaurant.com,353749124133,-7.7381448,54.9481769999999,Donegal,Letterkenny,Ireland,"Food and Drink,Restaurant"
The Tavern Bar & Restaurant,http://www.tavernmurrisk.com,3539864060,-9.630957,53.7782,Mayo,Murrisk,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Farren's Bar,https://www.facebook.com/pages/Farrens-Bar/195549303807809,353749370128,-7.337116,55.3686027,Donegal,Ballygorman,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
La Côte Seafood Restaurant,https://www.lacote.ie,353539122122,-6.4597857,52.3388175999999,Wexford,,Ireland,"Food and Drink,Restaurant,Seafood"
CaToCa Fine Food and Giftware,https://www.facebook.com/catocafinefood,353578633964,-7.19814699999999,53.107397,Laois,Emo,Ireland,"Food and Drink,Restaurant,Cafe"
Sliabh Liag Tours,http://www.sliabhliagtours.ie/,+353(0)749739145,-8.639419,54.629831,Donegal,Teelin,Republic of Ireland,"Activity Operator,Tour"
Gilroy's Bar,http://www.gilroysbar.com,3539637222,-9.0933196,54.2128762,Sligo,Enniscrone,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Irish Country Quads,https://irishcountryquads.com/,353872460742,-6.5815187,54.0302243,Monaghan,Inniskeen,Ireland,"Activity Operator,Adventure Park"
Flanagan's Gastro Pub,http://www.flanaganspub.ie,353949380101,-8.8764877,53.7221221,Mayo,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Shelbourne Bar,https://www.theshelbournecork.ie,353214509615,-8.46854089999999,51.901436,Cork,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Henry's Bistro & Wine Bar,https://henrysbistroandwinebar.ie,353656899393,-8.9853928,52.8419789999999,Clare,Ennis,Ireland,"Food and Drink,Restaurant,Vegetarian"
Busker Brownes Bar,http://www.buskerbrownes.com,35391563377,-9.0544444,53.2716667,Galway,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Foxford Woollen Mills Market,https://www.iomst.ie/market/foxford-woollen-mills-market,353949256756,-9.1135547,53.9823007,Mayo,Foxford,Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Dodi Café,https://www.facebook.com/dodicafe,353834353087,-9.3460276,52.9322678,Clare,Lahinch,Ireland,"Food and Drink,Restaurant,Cafe"
The Huntsman Bar and Restaurant,https://www.facebook.com/pages/category/Pub/The-Huntsman-Bar-Restaurant-Belgooly-170030323009800,353214770666,-8.4836233,51.7364089999999,Cork,Belgooly,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Eco Atlantic Adventures,https://ecoatlanticadventures.com/,353862250599,-7.7038521,55.1218065999999,Donegal,Cranford,Ireland,"Climbing,Activity Operator,Kayaking,Walking,Food Shops,Shopping"
West Cork Charters,https://westcorkcharters.com/,353834491403,-8.710364,51.635541,Cork,Courtmacsherry,Ireland,"Bird Watching,Nature and Wildlife,Fishing,Angling,Activity Operator,Tour"
Donegal Tour Guide,http://donegaltourguide.ie,353863331031,-7.4576030363404,55.1284585403158,Donegal,Buncrana,Republic of Ireland,"Activity Operator,Tour"
O’Dowd’s Seafood Bar and Restaurant,https://www.odowdsseafoodbar.com,3539535809,-9.9193027,53.3965023,Galway,Roundstone,Ireland,"Food and Drink,Restaurant,Seafood"
Peter Power - Deep Sea Angling,http://www.bayangling.freeservers.com,353872576268,-8.44957001078296,54.4655401925224,Sligo,Mullaghmore,Republic of Ireland,"Fishing,Angling,Activity Operator,Boat,Tour"
Wild Atlantic Wildlife,http://wildatlanticwildlife.ie,353831156672,-9.7161741,51.682591,Cork,Adrigole,Ireland,"Kayaking,Activity Operator,Sailing"
Mangan Tours and Donegal Tours,http://www.donegaltours.ie,+353(0)749128410,-7.735331,54.952238,Donegal,Letterkenny,Republic of Ireland,"Activity Operator,Tour"
Lally Tours,https://www.lallytours.com/en/galway/galway-city-tours,35391562905,-9.04947254971209,53.2721788149031,Galway,Galway City,Ireland,"Activity Operator,Tour"
Nancy's Barn,http://www.nancysbarn.ie/,353749376556,-7.391788,55.28078,Donegal,Ballyliffin,Ireland,"Food and Drink,Restaurant,Cafe"
John Shaws Pub,http://www.facebook.com/Shaws-Of-Summerhill-1791039907884628,353469558519,-6.73280729999999,53.4822863999999,Meath,Summerhill,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Barry’s of Douglas,https://barrysofdouglas.com,353214891370,-8.4361523,51.8772217,Cork,Douglas,Ireland,"Food and Drink,Restaurant,Pubs and Bar,Vegetarian"
Dingle Boat Tours - Dingle to Great Blasket Island Ferry,http://dingleboattours.com/blasket-ferry-from-dingle-harbour.html,+353(0)876726100,-10.278169067459,52.1387057580974,Kerry,Dingle,Republic of Ireland,"Bird Watching,Nature and Wildlife,Activity Operator,Boat,Tour"
The National Bird of Prey Centre,http://nationalbirdofpreycentre.ie,+353(0)45857755,-6.56927750793454,53.1416579999999,Wicklow,Blessington,Ireland,"Falconry,Nature and Wildlife,Activity Operator,Tour"
Leisure Max - Family Entertainment Centre,https://www.leisuremax.ie/,353539122900,-6.4609748,52.3036701,Wexford,Drinagh,Ireland,"Restaurant,Climbing,Activity Operator,Zip Lining,Cafe,Food and Drink"
Matt Feeney Chauffeurs,http://mattfeeneychauffeurs.com,+353(0)869372776,-6.47185209748386,53.4114329778701,Meath,Dunboyne,Ireland,"Activity Operator,Tour"
Scenic Lough Foyle Ferry,http://www.facebook.com/loughfoyleferry/,+353(0)749381901,-6.98472460746768,55.2028398393221,Donegal,Greencastle,Ireland,"Transport,Activity Operator,Boat,Tour,Coach,Road"
Knox,http://knoxsligo.ie,353719141575,-8.4753059,54.2717515999999,Sligo,,Ireland,"Food and Drink,Restaurant,Cafe"
Achill Isle Walks,https://www.achillislewalks.ie/,353868439683,-10.091673,53.9725199999999,Mayo,Newtown,Ireland,"Walking,Activity Operator,Tour"
Wild SUP Tours,https://www.wildsuptours.com/,353834766428,-10.2754809,52.1394226,Kerry,Dingle,Ireland,"Activity Operator,Day Tour,Tour"
Wild Atlantic Campers,http://wildatlanticcamperhire.ie,+353(0)894252780,-8.92864926322261,53.2673644742174,Galway,Oranmore,Ireland,"Transport,Coach,Road"
Green Marble Tours,http://www.greenmarblecycletours.com,+353(0)879725332,-9.18077272916839,53.3375837524118,Galway,Moycullen,Ireland,"Cycling,Activity Operator,Tour"
Mary Murrin's Bar and Restaurant,http://www.facebook.com/marymurrinsbar,353749737061,-8.3908731,54.6431836,Donegal,Bruckless,Ireland,"Food and Drink,Restaurant"
Great Escape Rooms,https://greatescaperooms.ie,35391536979,-9.0534686,53.2738495,Galway,Galway City,Ireland,Activity Operator
Pudding Row,http://puddingrow.ie,,-8.960658,54.2860309999999,Sligo,,Ireland,"Food and Drink,Restaurant,Cafe,Vegetarian"
Oscars Seafood Bistro,https://www.facebook.com/oscars.bistro,35391582180,-9.0585855,53.2700307,Galway,,Ireland,"Food and Drink,Restaurant,Seafood"
Bastion Restaurant,https://www.facebook.com/BastionKinsale,353871348510,-8.52250691268921,51.7060440831364,Cork,Kinsale,Ireland,"Food and Drink,Restaurant"
McGettigan's Galway,https://mcgettigans.com/galway-ireland,35391331010,-9.0492537,53.2754692,Galway,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
McGourty's Bar,https://www.mcgourtysbar.com,353949622200,-8.48725829687942,53.766178477503,Roscommon,Castlerea,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Bar Square,http://www.barsquare.ie,3539621894,-9.15666669999999,54.1144444,Mayo,Ballina,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Coyne's Bar & Bistro,https://www.facebook.com/CoynesBarWildAtlanticWay,3539533409,-9.7370096,53.3223322,Galway,Kilkieran,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
